fish_id,weight,spec,rounds,first_in_time,outbound_time,dwell_time,status,reflow_reasons
3435,83,120p,1,3435,4749,1314,packed,
3436,205,50p,1,3436,3651,215,packed,
3437,393,25p,1,3437,3979,542,packed,
3438,95,110p,1,3438,3872,434,packed,
3439,394,25p,1,3439,3979,540,packed,
3440,437,25p,1,3440,3979,539,packed,
3441,68,150p,1,3441,4027,586,packed,
3442,209,50p,1,3442,3651,209,packed,
3443,94,110p,1,3443,3872,429,packed,
3444,670,15p,101,3444,15306,11862,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|overflow|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|overflow|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
3445,72,140p,1,3445,3521,76,packed,
3446,95,110p,1,3446,3872,426,packed,
3447,243,40p,1,3447,3700,253,packed,
3448,65,150p,1,3448,4027,579,packed,
3449,96,100p,1,3449,4097,648,packed,
3450,184,50p,1,3450,3651,201,packed,
3451,68,150p,1,3451,4027,576,packed,
3452,193,50p,1,3452,3651,199,packed,
3453,524,20p,1,3453,3531,78,packed,
3454,276,35p,1,3454,4033,579,packed,
3455,281,35p,1,3455,9014,5559,packed,
3456,325,30p,1,3456,4591,1135,packed,
3457,113,90p,1,3457,3870,413,packed,
3458,129,80p,1,3458,3846,388,packed,
3459,103,100p,1,3459,4097,638,packed,
3460,65,150p,1,3460,4027,567,packed,
3461,679,15p,31,3461,5693,2232,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|overflow|timeout|timeout|timeout
3462,88,110p,1,3462,3872,410,packed,
3463,87,110p,1,3463,3872,409,packed,
3464,79,130p,1,3464,3648,184,packed,
3465,205,50p,1,3465,3651,186,packed,
3466,509,20p,1,3466,3531,65,packed,
3467,97,100p,1,3467,4097,630,packed,
3468,68,150p,1,3468,4027,559,packed,
3469,270,35p,1,3469,4033,564,packed,
3470,422,25p,1,3470,3979,509,packed,
3471,70,140p,1,3471,3521,50,packed,
3472,727,,1,3472,,0,unmatched_outside,
3473,386,25p,1,3473,3747,274,packed,
3474,445,25p,1,3474,3979,505,packed,
3475,145,70p,1,3475,3604,129,packed,
3476,67,150p,1,3476,4027,551,packed,
3477,81,120p,1,3477,4749,1272,packed,
3478,116,80p,1,3478,3846,368,packed,
3479,229,45p,1,3479,8003,4524,packed,
3480,277,35p,1,3480,4033,553,packed,
3481,227,45p,1,3481,8003,4522,packed,
3482,182,60p,1,3482,4326,844,packed,
3483,80,120p,1,3483,4749,1266,packed,
3484,106,90p,1,3484,3870,386,packed,
3485,65,150p,1,3485,4027,542,packed,
3486,110,90p,1,3486,3870,384,packed,
3487,99,100p,1,3487,4097,610,packed,
3488,76,130p,1,3488,3648,160,packed,
3489,572,15p,3,3489,3567,78,packed,timeout|timeout
3490,124,80p,1,3490,3846,356,packed,
3491,491,20p,8,3491,4441,950,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout
3492,691,15p,40,3492,6583,3091,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|overflow|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
3493,450,20p,2,3493,3531,38,packed,timeout
3494,254,40p,1,3494,3700,206,packed,
3495,655,15p,18,3495,4639,1144,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|overflow|timeout|timeout|timeout|timeout|timeout|timeout|timeout
3496,606,15p,3,3496,3567,71,packed,timeout|timeout
3497,165,60p,1,3497,4326,829,packed,
3498,126,80p,1,3498,3846,348,packed,
3499,202,50p,1,3499,3651,152,packed,
3500,758,,1,3500,,0,unmatched_outside,
3501,296,35p,1,3501,9014,5513,packed,
3502,75,130p,1,3502,3648,146,packed,
3503,78,130p,1,3503,3648,145,packed,
3504,285,35p,1,3504,9014,5510,packed,
3505,252,40p,1,3505,3700,195,packed,
3506,96,100p,1,3506,4097,591,packed,
3507,124,80p,1,3507,3846,339,packed,
3508,115,90p,1,3508,3870,362,packed,
3509,223,45p,1,3509,8003,4494,packed,
3510,609,15p,2,3510,3567,57,packed,timeout
3511,273,35p,1,3511,4033,522,packed,
3512,96,100p,1,3512,4097,585,packed,
3513,67,150p,1,3513,4027,514,packed,
3514,522,20p,6,3514,4291,777,packed,overflow|timeout|timeout|timeout|timeout
3515,105,100p,1,3515,4097,582,packed,
3516,114,90p,1,3516,3870,354,packed,
3517,45,,1,3517,,0,unmatched_outside,
3518,75,130p,1,3518,3648,130,packed,
3519,112,90p,1,3519,3870,351,packed,
3520,135,70p,1,3520,4262,742,packed,
3521,72,140p,1,3521,3521,0,packed,
3522,344,30p,1,3522,4591,1069,packed,
3523,91,110p,1,3523,3872,349,packed,
3524,693,15p,78,3524,11393,7869,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|overflow|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
3525,246,40p,1,3525,3700,175,packed,
3526,82,120p,1,3526,4749,1223,packed,
3527,100,100p,1,3527,4097,570,packed,
3528,203,50p,1,3528,3651,123,packed,
3529,98,100p,1,3529,4097,568,packed,
3530,80,120p,1,3530,4749,1219,packed,
3531,621,15p,2,3531,3567,36,packed,timeout
3532,261,40p,1,3532,3700,168,packed,
3533,458,20p,7,3533,4435,902,packed,timeout|timeout|timeout|timeout|overflow|timeout
3534,236,40p,1,3534,3700,166,packed,
3535,207,50p,1,3535,3651,116,packed,
3536,90,110p,1,3536,3872,336,packed,
3537,112,90p,1,3537,3870,333,packed,
3538,149,70p,1,3538,3604,66,packed,
3539,244,40p,1,3539,3700,161,packed,
3540,85,120p,1,3540,4749,1209,packed,
3541,113,90p,1,3541,3870,329,packed,
3542,283,35p,1,3542,9014,5472,packed,
3543,285,35p,1,3543,9785,6242,packed,
3544,469,20p,7,3544,4441,897,packed,timeout|overflow|timeout|timeout|timeout|timeout
3545,130,80p,1,3545,3846,301,packed,
3546,251,40p,1,3546,3700,154,packed,
3547,229,45p,1,3547,8003,4456,packed,
3548,271,35p,1,3548,4033,485,packed,
3549,65,150p,1,3549,4027,478,packed,
3550,88,110p,1,3550,3872,322,packed,
3551,115,90p,1,3551,3870,319,packed,
3552,226,45p,1,3552,8003,4451,packed,
3553,221,45p,1,3553,8003,4450,packed,
3554,204,50p,1,3554,3651,97,packed,
3555,234,40p,1,3555,3700,145,packed,
3556,655,15p,5,3556,3828,272,packed,timeout|timeout|timeout|timeout
3557,210,50p,1,3557,3864,307,packed,
3558,175,60p,1,3558,4326,768,packed,
3559,73,140p,1,3559,4927,1368,packed,
3560,65,150p,1,3560,4027,467,packed,
3561,732,,1,3561,,0,unmatched_outside,
3562,250,40p,1,3562,3700,138,packed,
3563,269,35p,1,3563,4033,470,packed,
3564,341,30p,1,3564,4591,1027,packed,
3565,608,15p,1,3565,3567,2,packed,
3566,518,20p,4,3566,4146,580,packed,timeout|timeout|timeout
3567,642,15p,47,3567,7516,3949,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|overflow|timeout|timeout|timeout|timeout|timeout|timeout|overflow|timeout|timeout|timeout|timeout|timeout
3568,135,70p,1,3568,4262,694,packed,
3569,250,40p,1,3569,3700,131,packed,
3570,97,100p,1,3570,4097,527,packed,
3571,514,20p,18,3571,5464,1893,packed,overflow|overflow|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
3572,226,45p,1,3572,8003,4431,packed,
3573,206,50p,1,3573,3864,291,packed,
3574,158,60p,1,3574,3765,191,packed,
3575,314,30p,1,3575,3921,346,packed,
3576,118,80p,1,3576,3846,270,packed,
3577,99,100p,1,3577,4097,520,packed,
3578,75,130p,1,3578,3648,70,packed,
3579,96,100p,1,3579,4097,518,packed,
3580,497,20p,3,3580,3996,416,packed,timeout|timeout
3581,204,50p,1,3581,3864,283,packed,
3582,108,90p,1,3582,3870,288,packed,
3583,88,110p,1,3583,3872,289,packed,
3584,109,90p,1,3584,3870,286,packed,
3585,128,80p,1,3585,3846,261,packed,
3586,471,20p,3,3586,3996,410,packed,timeout|timeout
3587,129,80p,1,3587,3846,259,packed,
3588,197,50p,1,3588,3864,276,packed,
3589,135,70p,1,3589,4262,673,packed,
3590,119,80p,1,3590,3846,256,packed,
3591,75,130p,1,3591,4792,1201,packed,
3592,141,70p,1,3592,3604,12,packed,
3593,145,70p,1,3593,3604,11,packed,
3594,263,40p,1,3594,3700,106,packed,
3595,141,70p,1,3595,3604,9,packed,
3596,518,20p,4,3596,4158,562,packed,timeout|timeout|timeout
3597,243,40p,1,3597,3700,103,packed,
3598,90,110p,1,3598,3872,274,packed,
3599,398,25p,1,3599,3979,380,packed,
3600,144,70p,1,3600,3604,4,packed,
3601,670,15p,2,3601,3691,90,packed,timeout
3602,232,40p,1,3602,3700,98,packed,
3603,642,15p,2,3603,3691,88,packed,timeout
3604,150,70p,1,3604,3604,0,packed,
3605,190,50p,1,3605,3651,46,packed,
3606,67,150p,1,3606,4027,421,packed,
3607,138,70p,1,3607,4262,655,packed,
3608,228,45p,1,3608,8003,4395,packed,
3609,113,90p,1,3609,3870,261,packed,
3610,315,30p,1,3610,4591,981,packed,
3611,335,30p,1,3611,4591,980,packed,
3612,85,120p,1,3612,4749,1137,packed,
3613,147,70p,1,3613,4262,649,packed,
3614,75,130p,1,3614,4792,1178,packed,
3615,586,15p,3,3615,3691,76,packed,timeout|timeout
3616,126,80p,1,3616,3846,230,packed,
3617,659,15p,4,3617,3828,211,packed,timeout|timeout|timeout
3618,208,50p,1,3618,3864,246,packed,
3619,103,100p,1,3619,4097,478,packed,
3620,83,120p,1,3620,4749,1129,packed,
3621,69,140p,1,3621,4927,1306,packed,
3622,100,100p,1,3622,4097,475,packed,
3623,224,45p,1,3623,8656,5033,packed,
3624,105,100p,1,3624,4097,473,packed,
3625,113,90p,1,3625,3870,245,packed,
3626,249,40p,1,3626,3700,74,packed,
3627,98,100p,1,3627,4097,470,packed,
3628,80,120p,1,3628,4749,1121,packed,
3629,175,60p,1,3629,4326,697,packed,
3630,175,60p,1,3630,4326,696,packed,
3631,74,130p,1,3631,4792,1161,packed,
3632,228,45p,1,3632,8656,5024,packed,
3633,74,130p,1,3633,4792,1159,packed,
3634,138,70p,1,3634,4262,628,packed,
3635,293,35p,1,3635,9785,6150,packed,
3636,90,110p,1,3636,3872,236,packed,
3637,69,140p,1,3637,4927,1290,packed,
3638,153,60p,1,3638,3765,127,packed,
3639,75,130p,1,3639,4792,1153,packed,
3640,228,45p,1,3640,8656,5016,packed,
3641,154,60p,1,3641,3765,124,packed,
3642,135,70p,1,3642,4262,620,packed,
3643,84,120p,1,3643,4749,1106,packed,
3644,68,150p,1,3644,4027,383,packed,
3645,280,35p,1,3645,9785,6140,packed,
3646,120,80p,1,3646,3846,200,packed,
3647,103,100p,1,3647,4097,450,packed,
3648,77,130p,1,3648,3648,0,packed,
3649,206,50p,1,3649,3864,215,packed,
3650,233,40p,1,3650,4111,461,packed,
3651,183,50p,1,3651,3651,0,packed,
3652,75,130p,1,3652,4792,1140,packed,
3653,565,20p,18,3653,5472,1819,packed,timeout|timeout|timeout|overflow|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
3654,264,40p,1,3654,3700,46,packed,
3655,375,25p,1,3655,3747,92,packed,
3656,729,,1,3656,,0,unmatched_outside,
3657,574,15p,2,3657,3691,34,packed,timeout
3658,574,15p,2,3658,3691,33,packed,timeout
3659,246,40p,1,3659,3700,41,packed,
3660,132,80p,1,3660,3846,186,packed,
3661,528,20p,22,3661,5946,2285,packed,timeout|timeout|timeout|timeout|overflow|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
3662,432,25p,1,3662,3979,317,packed,
3663,341,30p,1,3663,4591,928,packed,
3664,144,70p,1,3664,4262,598,packed,
3665,273,35p,1,3665,4033,368,packed,
3666,314,30p,1,3666,3921,255,packed,
3667,208,50p,1,3667,3864,197,packed,
3668,488,20p,3,3668,4146,478,packed,overflow|timeout
3669,109,90p,1,3669,3870,201,packed,
3670,660,15p,2,3670,3758,88,packed,timeout
3671,495,20p,3,3671,4146,475,packed,overflow|timeout
3672,669,15p,2,3672,3758,86,packed,timeout
3673,76,130p,1,3673,4792,1119,packed,
3674,150,70p,1,3674,4262,588,packed,
3675,210,50p,1,3675,3864,189,packed,
3676,145,70p,1,3676,4262,586,packed,
3677,536,20p,3,3677,4146,469,packed,overflow|timeout
3678,92,110p,1,3678,3872,194,packed,
3679,165,60p,1,3679,4326,647,packed,
3680,217,45p,1,3680,3703,23,packed,
3681,74,130p,1,3681,4792,1111,packed,
3682,127,80p,1,3682,3846,164,packed,
3683,179,60p,1,3683,4326,643,packed,
3684,184,50p,1,3684,3864,180,packed,
3685,327,30p,1,3685,4796,1111,packed,
3686,320,30p,1,3686,4796,1110,packed,
3687,601,15p,1,3687,3691,4,packed,
3688,264,40p,1,3688,3700,12,packed,
3689,279,35p,1,3689,4033,344,packed,
3690,153,60p,1,3690,3765,75,packed,
3691,106,90p,1,3691,3870,179,packed,
3692,358,30p,1,3692,4796,1104,packed,
3693,426,25p,1,3693,3979,286,packed,
3694,110,90p,1,3694,3870,176,packed,
3695,263,40p,1,3695,3700,5,packed,
3696,83,120p,1,3696,4749,1053,packed,
3697,218,45p,1,3697,3703,6,packed,
3698,107,90p,1,3698,3870,172,packed,
3699,100,100p,1,3699,4097,398,packed,
3700,257,40p,1,3700,3700,0,packed,
3701,83,120p,1,3701,4749,1048,packed,
3702,85,120p,1,3702,4749,1047,packed,
3703,217,45p,1,3703,3703,0,packed,
3704,122,80p,1,3704,3846,142,packed,
3705,167,60p,1,3705,4326,621,packed,
3706,71,140p,1,3706,4927,1221,packed,
3707,118,80p,1,3707,3846,139,packed,
3708,82,120p,1,3708,4749,1041,packed,
3709,93,110p,1,3709,3872,163,packed,
3710,476,20p,2,3710,3996,286,packed,timeout
3711,67,150p,1,3711,4027,316,packed,
3712,573,15p,2,3712,3758,46,packed,timeout
3713,34,,1,3713,,0,unmatched_outside,
3714,89,110p,1,3714,3872,158,packed,
3715,105,100p,1,3715,4097,382,packed,
3716,133,70p,1,3716,4262,546,packed,
3717,360,30p,1,3717,4796,1079,packed,
3718,157,60p,1,3718,3765,47,packed,
3719,147,70p,1,3719,4262,543,packed,
3720,186,50p,1,3720,3864,144,packed,
3721,62,,1,3721,,0,unmatched_outside,
3722,78,130p,1,3722,4792,1070,packed,
3723,484,20p,3,3723,4158,435,packed,timeout|timeout
3724,581,15p,2,3724,3758,34,packed,timeout
3725,211,45p,1,3725,4284,559,packed,
3726,164,60p,1,3726,4326,600,packed,
3727,72,140p,1,3727,4927,1200,packed,
3728,210,50p,1,3728,3864,136,packed,
3729,295,35p,1,3729,9785,6056,packed,
3730,211,45p,1,3730,4284,554,packed,
3731,589,15p,1,3731,3758,27,packed,
3732,379,25p,1,3732,3747,15,packed,
3733,134,70p,1,3733,4262,529,packed,
3734,143,70p,1,3734,4262,528,packed,
3735,99,100p,1,3735,4097,362,packed,
3736,613,15p,1,3736,3758,22,packed,
3737,234,40p,1,3737,4111,374,packed,
3738,67,150p,1,3738,4027,289,packed,
3739,638,15p,2,3739,3828,89,packed,timeout
3740,198,50p,1,3740,3864,124,packed,
3741,229,45p,1,3741,8656,4915,packed,
3742,333,30p,1,3742,4796,1054,packed,
3743,168,60p,1,3743,4326,583,packed,
3744,92,110p,1,3744,3872,128,packed,
3745,184,50p,1,3745,3864,119,packed,
3746,81,120p,1,3746,4749,1003,packed,
3747,379,25p,1,3747,3747,0,packed,
3748,458,20p,3,3748,4158,410,packed,timeout|timeout
3749,92,110p,1,3749,3872,123,packed,
3750,236,40p,1,3750,4111,361,packed,
3751,93,110p,1,3751,3872,121,packed,
3752,137,70p,1,3752,4262,510,packed,
3753,142,70p,1,3753,4262,509,packed,
3754,217,45p,1,3754,4284,530,packed,
3755,545,20p,4,3755,4291,536,packed,timeout|timeout|timeout
3756,679,15p,54,3756,8743,4987,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
3757,280,35p,1,3757,9785,6028,packed,
3758,443,25p,1,3758,3979,221,packed,
3759,114,90p,1,3759,3870,111,packed,
3760,615,15p,3,3760,3828,68,packed,timeout|timeout
3761,163,60p,1,3761,4326,565,packed,
3762,303,35p,1,3762,9785,6023,packed,
3763,518,20p,4,3763,4300,537,packed,overflow|timeout|timeout
3764,100,100p,1,3764,4097,333,packed,
3765,160,60p,1,3765,3765,0,packed,
3766,77,130p,1,3766,4792,1026,packed,
3767,137,70p,1,3767,4870,1103,packed,
3768,477,20p,4,3768,4300,532,packed,overflow|timeout|timeout
3769,291,35p,1,3769,9785,6016,packed,
3770,80,120p,1,3770,4749,979,packed,
3771,122,80p,1,3771,3846,75,packed,
3772,511,20p,6,3772,4465,693,packed,timeout|overflow|overflow|timeout|timeout
3773,443,25p,1,3773,3979,206,packed,
3774,261,40p,1,3774,4111,337,packed,
3775,211,45p,1,3775,4284,509,packed,
3776,444,25p,1,3776,4980,1204,packed,
3777,173,60p,1,3777,4326,549,packed,
3778,91,110p,1,3778,3872,94,packed,
3779,66,150p,1,3779,4027,248,packed,
3780,121,80p,1,3780,3846,66,packed,
3781,401,25p,1,3781,4980,1199,packed,
3782,108,90p,1,3782,3870,88,packed,
3783,386,25p,1,3783,4980,1197,packed,
3784,683,15p,17,3784,4958,1174,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
3785,242,40p,1,3785,4111,326,packed,
3786,159,60p,1,3786,4326,540,packed,
3787,35,,1,3787,,0,unmatched_outside,
3788,216,45p,1,3788,4284,496,packed,
3789,615,15p,2,3789,3828,39,packed,timeout
3790,92,110p,1,3790,3872,82,packed,
3791,71,140p,1,3791,4927,1136,packed,
3792,197,50p,1,3792,3864,72,packed,
3793,485,20p,5,3793,4441,648,packed,timeout|timeout|overflow|overflow
3794,150,70p,1,3794,4262,468,packed,
3795,227,45p,1,3795,8656,4861,packed,
3796,697,15p,28,3796,5918,2122,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|overflow|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
3797,291,35p,1,3797,9785,5988,packed,
3798,572,15p,1,3798,3828,30,packed,
3799,348,30p,1,3799,4796,997,packed,
3800,208,50p,1,3800,3864,64,packed,
3801,494,20p,5,3801,4441,640,packed,overflow|timeout|overflow|timeout
3802,210,50p,1,3802,3864,62,packed,
3803,272,35p,1,3803,4033,230,packed,
3804,535,20p,5,3804,4441,637,packed,timeout|overflow|overflow|timeout
3805,186,50p,1,3805,3864,59,packed,
3806,73,140p,1,3806,4927,1121,packed,
3807,204,50p,1,3807,3864,57,packed,
3808,360,30p,1,3808,4796,988,packed,
3809,325,30p,1,3809,4796,987,packed,
3810,278,35p,1,3810,4033,223,packed,
3811,199,50p,1,3811,3864,53,packed,
3812,128,80p,1,3812,3846,34,packed,
3813,194,50p,1,3813,3864,51,packed,
3814,321,30p,1,3814,4796,982,packed,
3815,104,100p,1,3815,4097,282,packed,
3816,388,25p,1,3816,5790,1974,packed,
3817,68,150p,1,3817,4027,210,packed,
3818,85,120p,1,3818,4749,931,packed,
3819,70,140p,1,3819,4927,1108,packed,
3820,646,15p,37,3820,6860,3040,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|overflow|timeout|timeout|timeout|timeout
3821,199,50p,1,3821,3864,43,packed,
3822,590,15p,1,3822,3828,6,packed,
3823,199,50p,1,3823,3864,41,packed,
3824,165,60p,1,3824,4326,502,packed,
3825,76,130p,1,3825,4792,967,packed,
3826,420,25p,1,3826,5790,1964,packed,
3827,134,70p,1,3827,4870,1043,packed,
3828,303,35p,1,3828,9785,5957,packed,
3829,178,60p,1,3829,4326,497,packed,
3830,354,30p,1,3830,4796,966,packed,
3831,254,40p,1,3831,4111,280,packed,
3832,200,50p,1,3832,3864,32,packed,
3833,239,40p,1,3833,4111,278,packed,
3834,527,20p,2,3834,4146,312,packed,timeout
3835,365,30p,1,3835,4796,961,packed,
3836,90,110p,1,3836,3872,36,packed,
3837,180,60p,1,3837,4944,1107,packed,
3838,101,100p,1,3838,4097,259,packed,
3839,113,90p,1,3839,3870,31,packed,
3840,101,100p,1,3840,4097,257,packed,
3841,112,90p,1,3841,3870,29,packed,
3842,67,150p,1,3842,4027,185,packed,
3843,65,150p,1,3843,4027,184,packed,
3844,120,80p,1,3844,3846,2,packed,
3845,409,25p,1,3845,5790,1945,packed,
3846,120,80p,1,3846,3846,0,packed,
3847,254,40p,1,3847,4111,264,packed,
3848,129,80p,1,3848,4513,665,packed,
3849,634,15p,6,3849,4187,338,packed,timeout|timeout|timeout|timeout|timeout
3850,91,110p,1,3850,3872,22,packed,
3851,115,90p,1,3851,3870,19,packed,
3852,205,50p,1,3852,3864,12,packed,
3853,181,60p,1,3853,4944,1091,packed,
3854,532,20p,2,3854,4158,304,packed,timeout
3855,265,40p,1,3855,4111,256,packed,
3856,83,120p,1,3856,4749,893,packed,
3857,178,60p,1,3857,4944,1087,packed,
